Variable,Country,Value
Female physicians aged 65-74 years old,United Kingdom,253.07785714285714
Female physicians aged 65-74 years old,United States,6131.474999999999
Female physicians aged 75 years old and over,Australia,76.32300000000001
Female physicians aged 75 years old and over,Austria,43.175000000000004
Female physicians aged 75 years old and over,Belgium,38.296666666666674
Female physicians aged 75 years old and over,Canada,96.3732142857143
Female physicians aged 75 years old and over,Chile,73.105
Female physicians aged 75 years old and over,Denmark,10.863750000000001
Female physicians aged 75 years old and over,Estonia,98.674
Female physicians aged 75 years old and over,France,129.33464285714285
Female physicians aged 75 years old and over,Hungary,235.15
Female physicians aged 75 years old and over,Ireland,24.59
Female physicians aged 75 years old and over,Israel,680.9457142857144
Female physicians aged 75 years old and over,Italy,92.09571428571428
Female physicians aged 75 years old and over,Korea,77.30499999999999
Female physicians aged 75 years old and over,Latvia,123.77250000000001
Female physicians aged 75 years old and over,Luxembourg,9.33
Female physicians aged 75 years old and over,Mexico,55.485
Female physicians aged 75 years old and over,New Zealand,10.467500000000001
Female physicians aged 75 years old and over,Slovenia,8.60125
Female physicians aged 75 years old and over,Sweden,10.519444444444446
Female physicians aged 75 years old and over,Switzerland,41.0235
Female physicians aged 75 years old and over,Turkey,281.5719230769231
Female physicians aged 75 years old and over,United Kingdom,16.746071428571423
Female physicians under 35 years old,Australia,4485.670909090909
Female physicians under 35 years old,Austria,2236.101538461539
Female physicians under 35 years old,Belgium,909.2215384615386
Female physicians under 35 years old,Canada,5227.619999999998
Female physicians under 35 years old,Chile,2606.932777777778
Female physicians under 35 years old,Czech Republic,2086.1844444444446
Female physicians under 35 years old,Denmark,1277.0891666666669
Female physicians under 35 years old,Estonia,360.95772727272725
Female physicians under 35 years old,Finland,995.5895454545454
Female physicians under 35 years old,France,6242.352857142857
Female physicians under 35 years old,Germany,16500.14615384615
Female physicians under 35 years old,Greece,2843.67875
Female physicians under 35 years old,Hungary,1660.184230769231
Female physicians under 35 years old,Iceland,81.09464285714284
Female physicians under 35 years old,Ireland,1303.0836363636363
Female physicians under 35 years old,Israel,864.8692857142858
Female physicians under 35 years old,Italy,10535.088214285717
Female physicians under 35 years old,Japan,9695.845833333333
Female physicians under 35 years old,Korea,4634.8730000000005
Female physicians under 35 years old,Latvia,329.0488461538461
Female physicians under 35 years old,Lithuania,883.4226923076923
Female physicians under 35 years old,Luxembourg,46.87307692307694
Female physicians under 35 years old,Mexico,22852.915
Female physicians under 35 years old,Netherlands,4761.161923076923
Female physicians under 35 years old,New Zealand,1062.3921428571432
Female physicians under 35 years old,Norway,1611.9342857142856
Female physicians under 35 years old,Slovak Republic,1170.885769230769
Female physicians under 35 years old,Slovenia,418.3273076923076
Female physicians under 35 years old,Spain,12737.998076923077
Female physicians under 35 years old,Sweden,2030.539583333333
Female physicians under 35 years old,Switzerland,1204.2107692307693
Female physicians under 35 years old,Turkey,9527.140384615383
Female physicians under 35 years old,United Kingdom,15641.40392857143
Female physicians under 35 years old,United States,31175.62
For-profit privately owned hospitals,Australia,251.74909090909097
For-profit privately owned hospitals,Austria,41.62961538461538
For-profit privately owned hospitals,Canada,3.601249999999999
For-profit privately owned hospitals,Chile,90.52
For-profit privately owned hospitals,Czech Republic,50.068333333333335
For-profit privately owned hospitals,Estonia,8.151153846153845
For-profit privately owned hospitals,Finland,40.39730769230768
For-profit privately owned hospitals,France,525.3357692307693
For-profit privately owned hospitals,Germany,674.3884615384615
For-profit privately owned hospitals,Greece,88.4180769230769
For-profit privately owned hospitals,Hungary,6.599000000000001
For-profit privately owned hospitals,Iceland,0.0
For-profit privately owned hospitals,Ireland,13.884999999999998
For-profit privately owned hospitals,Israel,13.618214285714288
For-profit privately owned hospitals,Italy,323.69272727272727
For-profit privately owned hospitals,Korea,0.0
For-profit privately owned hospitals,Latvia,14.367222222222223
For-profit privately owned hospitals,Lithuania,6.469615384615385
For-profit privately owned hospitals,Luxembourg,1.8183333333333331
For-profit privately owned hospitals,Mexico,1569.1028571428567
For-profit privately owned hospitals,Netherlands,170.20166666666665
For-profit privately owned hospitals,New Zealand,29.902000000000005
For-profit privately owned hospitals,Poland,152.808
For-profit privately owned hospitals,Portugal,28.315384615384612
For-profit privately owned hospitals,Slovenia,2.227222222222223
For-profit privately owned hospitals,Spain,157.1530769230769
For-profit privately owned hospitals,Turkey,249.5646153846154
For-profit privately owned hospitals,United States,592.7613636363636
"Gamma cameras, in ambulatory sector",Austria,13.853076923076923
"Gamma cameras, in ambulatory sector",Canada,35.739999999999995
"Gamma cameras, in ambulatory sector",Chile,7.755
"Gamma cameras, in ambulatory sector",Czech Republic,6.96
"Gamma cameras, in ambulatory sector",Denmark,0.0
"Gamma cameras, in ambulatory sector",Estonia,0.0
"Gamma cameras, in ambulatory sector",Finland,0.0
"Gamma cameras, in ambulatory sector",France,35.35142857142857
"Gamma cameras, in ambulatory sector",Greece,52.455625
"Gamma cameras, in ambulatory sector",Iceland,2.0524999999999998
"Gamma cameras, in ambulatory sector",Ireland,0.0
"Gamma cameras, in ambulatory sector",Israel,9.266428571428573
"Gamma cameras, in ambulatory sector",Italy,92.53461538461539
"Gamma cameras, in ambulatory sector",Korea,3.4170000000000007
"Gamma cameras, in ambulatory sector",Latvia,0.6853846153846155
"Gamma cameras, in ambulatory sector",Lithuania,0.0
"Gamma cameras, in ambulatory sector",Luxembourg,0.0
"Gamma cameras, in ambulatory sector",Mexico,0.4273076923076922
"Gamma cameras, in ambulatory sector",Netherlands,0.053000000000000005
"Gamma cameras, in ambulatory sector",Poland,10.042857142857144
"Gamma cameras, in ambulatory sector",Slovak Republic,3.920769230769231
"Gamma cameras, in ambulatory sector",Slovenia,0.0
"Gamma cameras, in ambulatory sector",Spain,12.833125
"Gamma cameras, in ambulatory sector",United States,2605.0133333333333
"Gamma cameras, in hospitals",Austria,41.898461538461554
"Gamma cameras, in hospitals",Belgium,168.03153846153847
"Gamma cameras, in hospitals",Canada,308.81357142857144
"Gamma cameras, in hospitals",Chile,7.048333333333335
"Gamma cameras, in hospitals",Czech Republic,59.12642857142856
"Gamma cameras, in hospitals",Denmark,53.67958333333334
"Gamma cameras, in hospitals",Estonia,2.5623076923076926
"Gamma cameras, in hospitals",Finland,27.459999999999997
"Gamma cameras, in hospitals",France,151.315
"Gamma cameras, in hospitals",Germany,288.2938461538462
"Gamma cameras, in hospitals",Greece,30.968750000000004
"Gamma cameras, in hospitals",Iceland,4.424285714285714
"Gamma cameras, in hospitals",Ireland,17.2665
"Gamma cameras, in hospitals",Israel,35.95821428571429
"Gamma cameras, in hospitals",Italy,229.64884615384614
"Gamma cameras, in hospitals",Korea,133.754
"Gamma cameras, in hospitals",Latvia,3.3146153846153856
"Gamma cameras, in hospitals",Lithuania,4.725833333333333
"Gamma cameras, in hospitals",Luxembourg,11.73571428571429
"Gamma cameras, in hospitals",Mexico,20.36538461538462
"Gamma cameras, in hospitals",Netherlands,83.62545454545456
"Gamma cameras, in hospitals",Poland,61.72428571428571
"Gamma cameras, in hospitals",Portugal,16.205714285714286
"Gamma cameras, in hospitals",Slovak Republic,17.551538461538463
"Gamma cameras, in hospitals",Slovenia,11.855000000000002
"Gamma cameras, in hospitals",Spain,137.61807692307693
"Gamma cameras, in hospitals",Sweden,41.26
"Gamma cameras, in hospitals",Switzerland,38.25812500000001
"Gamma cameras, in hospitals",United States,4627.338333333334
"Gamma cameras, total",Australia,237.40136363636358
"Gamma cameras, total",Austria,55.75192307692306
"Gamma cameras, total",Canada,339.4281250000001
"Gamma cameras, total",Chile,14.93
"Gamma cameras, total",Czech Republic,66.58730769230769
"Gamma cameras, total",Denmark,53.67958333333334
"Gamma cameras, total",Estonia,2.5623076923076926
"Gamma cameras, total",Finland,27.459999999999997
"Gamma cameras, total",France,186.66571428571433
"Gamma cameras, total",Greece,75.62307692307692
"Gamma cameras, total",Hungary,60.69769230769233
"Gamma cameras, total",Iceland,6.478214285714287
"Gamma cameras, total",Ireland,17.2665
"Gamma cameras, total",Israel,45.22464285714286
"Gamma cameras, total",Italy,322.18384615384616
"Gamma cameras, total",Japan,763.5674999999999
"Gamma cameras, total",Korea,126.08461538461539
"Gamma cameras, total",Latvia,3.9996153846153844
"Gamma cameras, total",Lithuania,4.725833333333333
"Gamma cameras, total",Luxembourg,11.73571428571429
"Gamma cameras, total",Mexico,20.79269230769231
"Gamma cameras, total",Netherlands,83.67363636363638
"Gamma cameras, total",New Zealand,9.439545454545453
"Gamma cameras, total",Poland,63.23461538461538
"Gamma cameras, total",Portugal,27.915
"Gamma cameras, total",Slovak Republic,21.47307692307692
"Gamma cameras, total",Slovenia,11.855000000000002
"Gamma cameras, total",Spain,150.53875
"Gamma cameras, total",Turkey,117.34444444444446
"Gamma cameras, total",United States,7232.3499999999985
General hospitals,Australia,512.9377272727273
General hospitals,Austria,70.72423076923077
General hospitals,Belgium,70.54035714285713
General hospitals,Canada,301.9591666666667
General hospitals,Chile,140.4123076923077
General hospitals,Czech Republic,87.36692307692309
General hospitals,Estonia,20.013846153846153
General hospitals,Finland,78.44653846153845
General hospitals,France,991.1138461538462
General hospitals,Germany,869.1653846153846
General hospitals,Greece,99.03499999999998
General hospitals,Hungary,78.78214285714286
General hospitals,Iceland,17.17653846153846
General hospitals,Ireland,33.41250000000001
General hospitals,Israel,25.462142857142855
General hospitals,Italy,522.7284615384616
General hospitals,Japan,3823.3076923076924
General hospitals,Korea,779.6676923076922
General hospitals,Latvia,32.74153846153846
General hospitals,Lithuania,51.94461538461538
General hospitals,Luxembourg,7.2871428571428565
General hospitals,Netherlands,51.08576923076924
General hospitals,New Zealand,36.40449999999999
General hospitals,Poland,451.9557692307691
General hospitals,Portugal,91.72576923076926
General hospitals,Slovak Republic,44.76346153846154
General hospitals,Slovenia,8.913333333333334
General hospitals,Spain,283.64884615384614
General hospitals,Switzerland,76.59269230769232
General hospitals,Turkey,630.2369230769231
General hospitals,United Kingdom,413.5521428571429
General hospitals,United States,2303.080833333334
General paediatricians,Australia,647.8506060606062
General paediatricians,Austria,409.48692307692284
General paediatricians,Belgium,454.17974358974345
General paediatricians,Canada,1018.6757142857134
General paediatricians,Chile,545.1037037037038
General paediatricians,Czech Republic,426.6933333333335
